1712,attack,The dissident group plans to attack several provisions that block claimants ' ability to seek compensation from any source other than the special trust fund ,5,1,"[[['Opinion and argument', 'Politics'], ['People in society', 'Business', 'Music']], [['Law and justice']], ['none'], ['from']]",
1713,attack,"In his own opinion , Chairman Ruder attacked both dissents as attempting to reduce the customer 's protection not only below the level set in the securities laws , but even below the standard set by common law ",7,1,"[[['Business', 'Business'], ['Personal qualities']], [['Opinion and argument', 'Preferences and decisions', 'Law and justice']], ['none'], ['as']]",
1714,attack,"'' We 're not attacking the core assets ; we 're looking at what we consider to be our less - profitable assets , '' the spokesman said ",4,1,"[['people'], [['Film and theatre', 'Danger', 'none2&something'], ['Money']], ['not'], ['at']]",
1715,attack,Farmers also has questioned B.A.T 's ability to manage insurance operations and attacked its presence in South Africa ,12,1,"[[['Jobs', 'Farming']], [], ['also'], ['in']]",
1716,attack,"The rate found by the study , which is designed to be definitive and to squelch second guessing , already is being attacked as too low ",22,1,"[[['Money', 'Shopping', 'Houses and homes']], [['Language', 'Language']], ['already'], ['as']]",
1717,attack,"Mr. Schnittke is also a composer of extremes , and in the new Fourth Piano Sonata he has Mr. Feltsman achieving kinetic climaxes at the highest and lowest registers simultaneously , the pianist 's arms widely extended and lunging at the piano like a hawk attacking his prey ",45,1,"[[['Birds']], [['Birds', 'Animals']], ['like'], ['at']]",
1718,attack,He also attacked a House panel for disclosing at least three pending SEC inquiries ,2,1,"[['people'], [['Houses and homes', 'Buildings', 'Film and theatre', 'Education', 'Family and relationships'], ['TV, radio and news']], ['also'], ['for']]",
1719,attack,"During the debate , when Mr. Chirac derided Mr. Mitterrand for having changed his mind from time to time during a 40-year political career , Mr. Mitterrand , clearly well coached , retorted with some 10-year - old quotations from Mr. Chirac attacking the European Community , which Mr. Chirac now warmly embraces ",42,1,"[['people'], [['People in society'], ['People in society', 'People in society', 'People in society', 'People in society', 'Biology']], ['warmly'], ['attacking']]",
1720,attack,I have dined out long enough on the strength of being attacked from the left by The Wall Street Journal editorial staff -LRB- it long being thought that nothing could exist to the right of that august body -RRB- ,11,1,"[[['Buildings', 'Houses and homes', 'Buildings', 'Biology', 'Difficulty and failure', 'Difficulty and failure', 'Business', 'Difficulty and failure'], ['Transport by car or lorry', 'Buildings', 'Opinion and argument'], ['Literature and writing', 'TV, radio and news', 'Scientific research']], ['people'], ['from the left'], ['on']]",
1721,attack,"In addition , Mr. Joseph said , referring to the subcommittee 's questions about Beatrice , Texstyrene and one other junk - bond issue , by Hanover Petroleum Corp . , '' I do n't think it 's fair at all to attack the firm over two or three instances . '",42,1,"[[['Animals', 'Success', 'Difficulty and failure']], [['Business']], ['at all'], ['over']]",
1722,attack,But international groups that attacked Mr. Jenninger 's remarks may find themselves among the losers ,4,0,"[[['People in society', 'Business', 'Music']], ['people', ['Opinion and argument']], ['may'], ['that']]",
1723,attack,"Justice Abrams , so viciously attacked by Mr. Cooper , was earlier a hard - nosed career prosecutor ",5,0,"[['people', ['people', 'Permission and obligation']], [['Social issues', 'Law and justice', 'Crime and punishment']], ['viciously'], ['by']]",
1724,attack,"He strongly attacked the Massachusetts governor , asserting that he would lead the nation toward higher taxes , economic stagnation and a weaker defense ",2,0,"[['people'], [['none2&US', 'Politics', 'Politics'], ['Politics', 'Jobs']], ['strongly'], ['none']]",
1725,attack,"Already , President - elect Carlos Salinas de Gortari has found himself and his closest advisers attacked by the nation 's two strongest labor leaders : Fidel Velazquez , boss of the Confederation of Mexican Workers -LRB- CTM -RRB- , and oil union chief Joaquin Hernandez Galicia ",16,0,"[[['Business', 'Working life', 'Life stages'], ['People in society', 'Politics', 'Business', 'Sports: other sports']], [['Family and relationships', 'Danger', 'Weather', 'Doubt, guessing and certainty', 'Difficulty and failure', 'Success', 'Difficulty and failure'], ['Suggestions and advice', 'Jobs', 'Money']], ['none'], ['by']]",
1726,attack,"In Idaho last week , the Indiana conservative attacked the Carter administration for having shown an '' insensitivity to Western needs '' and having tried to '' cancel vital water projects . '",8,0,"[[['none2&US', 'Politics', 'Politics']], [['none2&US', 'Film and theatre', 'Literature and writing'], ['Business', 'Healthcare']], ['no adverb'], ['for']]",
1727,attack,"Labor unions , too , attack the underground economy ",5,0,"[[['Business', 'Working life', 'Life stages'], ['Business', 'Working life', 'Life stages']], [['Money', 'Politics', 'Money']], ['too'], ['none']]",
1728,attack,Mr. Bush attacked the Massachusetts governor for vetoing a bill to require school teachers to lead pupils in the pledge of allegiance and for Massachusetts ' prisoner - furlough program ,2,0,"[['people', ['Plants and trees']], [['none2&US', 'Politics', 'Politics'], ['Politics', 'Jobs']], ['none'], ['for']]",
1729,attack,"The administration has been reluctant , for a number of reasons , to attack Tokyo on rice , historically Japan 's most sacrosanct product ",13,0,"[[['Business', 'Healthcare']], [['Family and relationships', 'Opinion and argument', 'none2&US']], ['reluctant'], ['on']]",
1730,attack,"The union leaders also will attack one of Wall Street 's most dearly held beliefs about Texas Air -- something that has long helped to sustain its stock price : that for all its losses and labor travails , the company still sits on a motherlode of cash ",5,0,"[[['Business', 'Working life', 'Life stages'], ['People in society', 'Politics', 'Business', 'Sports: other sports']], [['Buildings', 'Houses and homes', 'Buildings', 'Biology', 'Difficulty and failure', 'Difficulty and failure', 'Business', 'Difficulty and failure'], ['Transport by car or lorry', 'Buildings', 'Opinion and argument'], ['Religion and festivals', 'Opinion and argument']], ['also'], ['of']]",
1731,attack,"By hitching a ride on these proteins , drugs can be very narrowly targeted to attack diseased cells , Mr. McCamant says ",15,0,"[[['Social issues', 'Healthcare']], [['Biology', 'Body', 'Crime and punishment']], ['very narrowly'], ['to']]",
1732,attack,"And , to slash costs , he is attacking United 's slow - moving , free - spending ways , even banning fresh flowers from his office ",8,0,"[['people'], [['Discussion and agreement'], ['Difficulty and failure', 'Difficulty and failure', 'Opinion and argument', 'Success', 'Success', 'Discussion and agreement', 'Transport by car or lorry', 'Opinion and argument', 'Success', 'Doubt, guessing and certainty', 'Doubt, guessing and certainty', 'Success', 'Opinion and argument', 'Opinion and argument']], ['even'], ['from']]",
1733,attack,"This avoidance of tradition gets reinforced by the many critics who attack as unrealistic , and possibly immoral , any effort to portray the Vietnam experience as similar to that of World War I , World War II or Korea ",11,0,"[[['Opinion and argument', 'Literature and writing', 'Jobs', 'Film and theatre', 'Opinion and argument']], [['Success', 'Success', 'Physics and chemistry'], ['Geography', 'Music', 'Geography', 'Geography'], ['Working life', 'Difficulty and failure']], ['unrealistic, possibly immoral'], ['as']]",
1734,attack,"Their plans were immediately attacked by the so - called social wing of the ruling Christian Democratic Union , which wanted more tax revenue to go to the poor ",4,0,"[[['Birds', 'Food', 'Transport by air', 'Transport by car or lorry', 'Politics', 'Sports: ball and racket sports', 'Film and theatre', 'Success'], ['Preferences and decisions', 'Law and justice', 'Politics'], ['Religion and festivals', 'Religion and festivals']], [['Business', 'Buildings', 'Opinion and argument']], ['immediately'], ['by']]",
1735,attack,"Common Cause has attacked the Ways and Means Committee 's proposal to repeal the $ 3 , 000 limit on the deductibility of congressional living expenses in Washington , D.C ",3,0,"[[['Change, cause and effect', 'Discussion and agreement']], [['Difficulty and failure', 'Difficulty and failure', 'Opinion and argument', 'Success', 'Success', 'Discussion and agreement', 'Transport by car or lorry', 'Opinion and argument', 'Success', 'Doubt, guessing and certainty', 'Doubt, guessing and certainty', 'Success', 'Opinion and argument', 'Opinion and argument'], ['Change, cause and effect', 'Money', 'Change, cause and effect'], ['Working life', 'People in society']], ['none'], ['to']]",
1736,attack,"He said he intends to push the party to endorse raising the top personal - income - tax rate , perhaps to 38 % from the current 28 % , to attack the federal deficit accumulated during the Reagan years ",31,0,"[['people'], [['Business'], ['none2&US', 'Film and theatre', 'TV, radio and news'], ['Time', 'Time', 'Education', 'Time', 'Time', 'Time']], ['to'], ['to']]",
1737,attack,"Secretary of State George Shultz last week attacked as '' shocking '' Mr. Dukakis 's willingness to recognize Jerusalem rather than Tel Aviv as Israel 's capital -- a move that has been long sought by the Israelis and would be popular with Jewish voters in the U.S . , but that Mr. Shultz asserts would complicate efforts to find a Mideast peace ",7,0,"[[['Jobs', 'Business', 'Jobs', 'Politics', 'Politics', 'Politics'], ['Politics', 'Politics', 'Politics'], ['Family and relationships', 'Opinion and argument', 'Life stages', 'Law and justice']], ['people', ['Personal qualities', 'none2&something']], ['shocking'], ['as']]",
1738,attack,"MINOR MEMOS : Texas Sen. Gramm , who last year bitterly attacked federal financing of a weed center in North Dakota , pushes to establish a '' plant stress '' lab in Lubbock . . . ",11,0,"[[['none2&US', 'Politics', 'Politics'], ['Politics']], [['Business', 'Money'], ['Plants and trees', 'Gardens', 'Plants and trees', 'Social issues', 'Social issues'], ['Shopping', 'Buildings', 'Politics']], ['bitterly'], ['of']]",
1739,attack,"Pull out the big stick , of course , and attack the Democrats ",10,0,"[[['Physics and chemistry', 'Suggestions and advice', 'Opinion and argument']], [['Politics', 'Politics']], ['of course'], ['out']]",
1740,attack,Coke is even directly attacking coffee 's breakfast appeal with radio ads urging people to drink something cold to come '' alive in the morning . ',4,0,"[[['Social issues', 'Social issues', 'Healthcare']], [['Drinks', 'Colours and Shapes'], ['Cooking and eating'], ['Crime and punishment', 'Social issues', 'Money', 'Preferences and decisions', 'Law and justice', 'Discussion and agreement']], ['even'], ['directly']]",
1741,attack,'' We 're going to keep attacking . ',6,0,"[['people'], [], ['none'], ['none']]",
1742,attack,"Outraged at the sentence , the black community mounted an international campaign attacking the country 's legal system ",12,0,"[[['People in society', 'People in society', 'People in society', 'People in society', 'Biology']], [['Geography', 'Music'], ['Computers']], ['internationally'], ['against']]",
1743,attack,"By spreading the benefits of economic development into depressed regions , Massachusetts economic policy has attacked structural unemployment ",15,0,"[[['none2&US', 'Politics', 'Politics'], ['Politics']], [['Social issues', 'Social issues']], ['none'], ['none']]",
1744,attack,'' I think glasnost is bad when they attack Stalin . ',8,0,"[[['people', 'Animals']], [], ['none'], ['when']]",
1745,attack,"And when Mr. Chirac did get an opponent , he attacked the Francois Mitterrand of 1981 , not the one of 1988 ",10,0,"[['people'], [], ['not'], ['of']]",
1746,attack,"The preacher and civil rights leader went after Mr. Dukakis yesterday , attacking him for failing to give specifics on budget questions ",12,0,"[[['Religion and festivals'], ['Social issues', 'Law and justice', 'Law and justice'], ['People in society', 'Politics', 'Business', 'Sports: other sports']], ['people'], ['yesterday'], ['for']]",
1747,attack,"But critics complain that the blitz of big fines , which generally are settled for half or less of the proposed amount , was a bombastic gimmick that did little to attack the root problems of workplace illness and injury ",31,0,"[[['War and conflict', 'Business'], ['Crime and punishment', 'Money']], [['Plants and trees', 'Food', 'Body', 'Change, cause and effect', 'Maths and measurement'], ['Difficulty and failure', 'Social issues', 'Maths and measurement', 'Opinion and argument'], ['Working life']], ['little'], ['of']]",
1748,attack,"Only American policy in Vietnam has been as maligned , vilified and attacked as U.S. policy toward Iran ",12,0,"[[['Discussion and agreement', 'Politics', 'Politics'], ['Politics'], ['Geography', 'Music', 'Geography']], [], ['as maligned, vilified, and attacked'], ['none']]",
1749,attack,"Indeed , Richard Gephardt , Jesse Jackson and Michael Dukakis have all made public appearances in support of Eastern 's union -- sometimes sharply attacking Mr. Lorenzo ",24,0,"[[['Family and relationships', 'Opinion and argument', 'Life stages', 'Law and justice'], ['Family and relationships', 'Opinion and argument', 'Life stages', 'Law and justice']], ['people'], ['sometimes'], ['in']]",
1750,attack,"Finally , Texas Air 's financing has left Mr. Lorenzo some breathing room to wage his cost war with organized labor and to attack his operating problems ",23,0,"[['people'], [['Healthcare'], ['Difficulty and failure', 'Social issues', 'Maths and measurement', 'Opinion and argument']], ['to'], ['with']]",
1751,attack,"The World Wildlife Fund is trying to attack the problem at its source , by working with developing countries to control the poaching and set up wildlife management programs ",7,0,"[[['Games and toys', 'Opinion and argument', 'Success', 'Difficulty and failure', 'Success', 'Feelings', 'Success'], ['Animals'], ['Social issues', 'Money', 'Business']], [['Difficulty and failure', 'Social issues', 'Maths and measurement', 'Opinion and argument']], ['at its source'], ['by']]",
1752,attack,"Suzy says she almost did n't answer the Revson column : '' But nobody , especially nobody of this ilk , can attack the queen ",22,0,"[[['none2&anyone', 'people']], [['History', 'People in society', 'Politics', 'People in society', 'Games and toys', 'Games and toys', 'Insects, worms, etc.', 'Success']], ['can'], ['of']]",
1753,attack,"Major newspapers generally endorse the notion of liberalization , but they are n't attacking the GATT solution ",13,0,"[[['people', 'Animals']], [['none2&General', 'Discussion and agreement', 'War and conflict'], ['Maths and measurement', 'Physics and chemistry']], [""aren't""], [""n't""]]",
1754,attack,An analogous appeal attacking similar treatment of future claims in the Manville case is pending before a federal appellate court in Manhattan ,3,0,"[[['Crime and punishment', 'Social issues', 'Money', 'Preferences and decisions', 'Law and justice', 'Discussion and agreement']], [['Healthcare'], ['Opinion and argument', 'Law and justice', 'Success']], ['attacking'], ['before']]",
1755,attack,"Meanwhile , the U.S. quietly tries to persuade former Israeli Defense Minister Sharon not to undercut Shamir by attacking the peace effort ",18,0,"[[['Family and relationships', 'Opinion and argument', 'Life stages']], [['War and conflict', 'Opinion and argument', 'Discussion and agreement'], ['Success', 'Success', 'Physics and chemistry']], ['quietly'], ['by']]",
1756,attack,"While proposing such cuts to attack the current deficit , Mr. Jackson is vague on how the expensive new social programs he proposes would pay for themselves ",5,0,"[['people', ['Business', 'Money', 'none2&US']], [['Health problems', 'Money', 'Computers', 'Film and theatre', 'Music']], ['current'], ['to']]",
1757,attack,"They have agreed to attack only the Socalists , not each other , so Mr. Barre must find a way to beat Mr. Chirac without talking about him ",4,0,"[[['people', 'Animals']], [], ['only'], ['to']]",
1758,attack,"Sen. Brock Adams -LRB- D . , Wash. -RRB- attacked what he called '' sweatshop conditions '' in some labs ",9,0,"[[['Politics'], ['People in society', 'Politics', 'none2&US']], [['Clothes and Fashion', 'Business', 'Working life'], ['Shopping', 'Health problems', 'Health problems', 'Working life', 'Discussion and agreement', 'Permission and obligation'], ['Buildings', 'Scientific research']], ['none'], ['none']]",
1759,attack,"After a few years of relative calm , Burger King is about to start a new advertising campaign that attacks the way McDonald 's cooks ",19,0,"[[['Food'], ['History', 'People in society', 'Politics', 'Games and toys', 'Games and toys', 'Success']], [['Difficulty and failure', 'Difficulty and failure', 'Opinion and argument', 'Success', 'Success', 'Discussion and agreement', 'Transport by car or lorry', 'Opinion and argument', 'Success', 'Doubt, guessing and certainty', 'Doubt, guessing and certainty', 'Success', 'Opinion and argument', 'Opinion and argument'], ['People in society', 'Business', 'none2&US'], ['Cooking and eating', 'Success', 'Difficulty and failure']], ['new'], ['that']]",
1760,attack,It was one of the congressional spending programs President Reagan attacked in his State of the Union address ,10,0,"[[['People in society', 'Politics', 'Education', 'People in society', 'Jobs'], ['none2&US', 'Film and theatre', 'TV, radio and news']], [['Money'], ['Computers']], ['in his State of the Union address'], ['of']]",
1761,attack,"U.S. conservatives attacked the accord , but it helps clear the way for an upbeat superpower summit in Moscow at the end of May ",2,0,"[[['Discussion and agreement', 'Politics', 'Politics'], ['Politics']], [['Discussion and agreement', 'War and conflict', 'Opinion and argument', 'Opinion and argument']], ['-'], ['-']]",
1762,attack,Packages of '' fight material '' attacking Mr. Icahn are almost ready to be mailed to shareholders ,6,0,"[[['none2&something', 'Literature and writing'], ['Physics and chemistry', 'Clothes and Fashion']], ['people'], ['almost'], ['to']]",
1763,attack,"IBP attacked the report as not factual and full of innuendo and as '' egotistical '' grandstanding by the subcommittee chairman , Rep. Tom Lantos -LRB- D . , Calif. -RRB- ",1,0,"[[], [['Literature and writing', 'TV, radio and news', 'Education']], ['not'], ['as']]",
1764,attack,A Treasury official yesterday attacked Mr. Robinson 's proposal as '' clearly a commercial venture on the part of American Express '' and one that contains nothing new ,4,0,"[[['Money'], ['none2&somebody', 'Opinion and argument', 'Working life']], ['people', ['none2&very'], ['Suggestions and advice', 'Business', 'Life stages']], ['yesterday'], ['as']]",
1765,attack,Dukakis plans to attack Gephardt for taking special - interest money ,3,0,"[[], [], ['none'], ['for']]",
1766,attack,"So Mr. Tribe of Justice will file a brief arguing for independent counsels ; Justice itself has filed briefs attacking these prosecutors , and both arguments are supposed to represent the view of the executive branch ",19,0,"[[['Social issues', 'Law and justice', 'Crime and punishment']], [['Clothes and Fashion']], ['attacking'], ['of']]",
1767,attack,Most budget experts agree that any credible solution to the deficit problem will have to attack two political sacred cows : taxes and Social Security ,15,0,"[[['Maths and measurement', 'Physics and chemistry']], [['Animals'], ['Money', 'Shopping'], ['Social issues', 'People in society']], ['none'], ['to']]",
1768,attack,"But Mr. Dole has so far spent much of his campaign attacking Vice President Bush for , among other things , having the effrontery to attack Congress ",25,0,"[['people', ['Social issues']], [['Crime and punishment', 'Personal qualities'], ['People in society', 'Politics', 'Education', 'People in society', 'Jobs'], ['Plants and trees']], ['the effrontery (\ue195\ue160\ue1e2)'], ['for (\ue1f1\ue1e2)']]",
1769,attack,"The Bush strategists insist they will not attack Mr. Robertson , noting that much of their own support in the South is conservative and evangelical ",7,0,"[[['Plants and trees'], ['War and conflict']], ['people'], ['noting'], ['that']]",
1770,attack,"They have agreed to attack only the Socalists , not each other , so Mr. Barre must find a way to beat Mr. Chirac without talking about him ",4,0,"[[['people', 'Animals']], [['people', 'Success', 'Politics']], ['only'], ['to']]",
1771,attack,"Without the boost in the capital - gains rate , congressional liberals would have attacked the tax reform plan for leaning too far in favor of the rich ",14,0,"[[['people', 'people']], [['Money', 'Shopping'], ['Politics'], ['Business', 'Buildings', 'Opinion and argument']], ['too far'], ['in']]",
1772,attack,"In hearings before Mr. Needelman last August , the lawyers attacked the seeming contradictions between the papers ' earlier upbeat statements and ambitious spending , and their more recent statements that the Free Press is failing ",10,0,"[[['Law and justice', 'Jobs']], [['Opinion and argument', 'Opinion and argument'], ['Literature and writing'], ['Opinion and argument', 'Opinion and argument', 'Law and justice', 'Money', 'Opinion and argument']], ['none'], ['before']]",
1773,besiege,"'' I 'd heard about Powelson from another classicist at the University of Maryland , and then Powelson began to besiege me with letters asking for an invitation , '' Mr. Ambrose says ",20,1,"[[], ['people'], ['then'], ['with']]",
1774,besiege,"NTN Toyo Bearing Co . , a Japanese firm with plants in the U.S . , is being besieged by potential buyers and has lead times of seven to 13 months ",18,1,"[[['Shopping', 'Houses and homes', 'Jobs', 'Preferences and decisions']], [['Engineering']], ['being'], ['by']]",
1775,besiege,The marauding huns of the takeover game are besieging ever - larger corporate kingdoms ,8,1,"[[['War and conflict'], ['none2&member', 'people']], [['History']], ['ever-larger'], ['of']]",
1776,besiege,"For their part , though , Chicago aldermen have been too busy functioning as art critics to besiege the statehouse in Springfield on behalf of the team , and state legislators have shown more inclination to clown than to move quickly or positively ",17,1,"[[['none2&US', 'Money'], ['none2&England', 'none2&Wales']], [['Business', 'Money', 'Money']], ['too busy'], ['on behalf of']]",
1777,besiege,"At Russell Field here he is besieged for autographs and his ears are bent relentlessly by people , mostly older ones , who want to share baseball memories ",6,1,"[['people'], [['people', 'none2&閳ワ拷]], ['relentlessly'], ['for']]",
1778,besiege,"People split their tickets from the presidential line to the House line because they know who the incumbent is , having been besieged by mail from the House member 's office and ads from his campaign and having been helped by his constituent case workers ",22,0,"[[['Phones, email and the internet']], [['Biology', 'none2&men']], ['been'], ['by']]",
1779,besiege,"Budgetary gridlock , a possible financial crisis , and a presidency besieged almost immediately by pressing domestic and international economic problems ",11,0,"[[['Working life', 'Jobs', 'People in society', 'Politics']], [], ['almost immediately'], ['by']]",
1780,besiege,"Public judges could appear , in the public imagination , as nothing more than besieged bureaucrats ",14,0,"[[['Preferences and decisions', 'Law and justice', 'Jobs', 'Opinion and argument']], [['none2&anything', 'Success', 'Difficulty and failure'], ['Politics']], ['in the public imagination'], ['in']]",
1781,besiege,"'' USA Today , '' in only its fifth week on the air , has been besieged by lackluster ratings , savage reviews , rumors -- fed by competitors -- that the show will be canceled , and a spate of new rival programs aimed at replacing it ",16,0,"[[['TV, radio and news', 'Film and theatre', 'War and conflict', 'Transport by water'], ['Suggestions and advice', 'Success'], ['Opinion and argument', 'Literature and writing', 'TV, radio and news', 'Film and theatre', 'Education']], [['Discussion and agreement', 'Politics', 'Politics'], ['Time', 'Time']], ['only'], ['by']]",
1782,besiege,The park has been besieged for nearly three months by dry weather and fires that have charred more than half its 2.2 million acres ,4,0,"[[['Weather', 'TV, radio and news', 'Health problems'], ['War and conflict', 'Opinion and argument', 'Family and relationships', 'Success', 'Danger', 'Success']], [['Sports: ball and racket sports']], ['nearly'], ['for']]",
1783,besiege,"Though besieged by friends who '' want me to pick them a winner , '' he does n't bet often ",1,0,"[[['none2&US', 'TV, radio and news', 'Houses and homes']], [['Games and toys', 'Success', 'Preferences and decisions']], ['often'], ['by']]",
1784,besiege,"Ever since , Banner has been besieged by hundreds of thrill - seeking callers ",6,0,"[[['Geography', 'none2&Buckinghamshire'], ['Phones, email and the internet']], [['Music', 'TV, radio and news', 'Clothes and Fashion']], ['been'], ['by']]",
1785,besiege,"A Congress besieged by special interests passed Smoot - Hawley , and a Republican President too sensitive to business interests signed it ",2,0,"[[['Feelings', 'Hobbies', 'Money', 'Success', 'Crime and punishment']], [['Politics']], ['none'], ['by']]",
1786,besiege,The U.S. armed forces are being besieged these days -- not by foreign military aggressors -- but by aggressive consumer - product marketers ,6,0,"[[['Discussion and agreement', 'Politics', 'Politics'], ['Physics and chemistry', 'War and conflict', 'War and conflict', 'Law and justice', 'Weather', 'Permission and obligation']], ['-'], ['these days'], ['by']]",
1787,besiege,The picture painted in the annual report shows one of the nation 's largest banking corporations besieged by problems that it seems unable to control ,16,0,"[[['Difficulty and failure', 'Social issues', 'Maths and measurement', 'Opinion and argument']], [['Money'], ['Business', 'Business', 'Politics']], ['seems'], ['by']]",
1788,besiege,"First RepublicBank , besieged with rumors about a possible failure or takeover , said it would n't have any comment on the FDIC 's activity ",3,0,"[[['Music', 'TV, radio and news', 'none2&information']], [['Success', 'Difficulty and failure', 'people']], ['besieged'], ['with']]",
1789,besiege,"LAW SCHOOLS are besieged by applicants , after a five - year slump ",3,0,"[[['Permission and obligation', 'Law and justice', 'Politics', 'Permission and obligation', 'Law and justice', 'Politics', 'Education', 'Law and justice', 'Scientific research', 'Permission and obligation', 'Opinion and argument', 'Law and justice', 'Success', 'Permission and obligation'], ['Buildings', 'Education', 'Education', 'Education', 'Art', 'Fish and shellfish']], [['Education']], ['by'], ['by']]",
1790,besiege,"Democratic candidates are plagued by confusion over the lessons of Vietnam , reluctant to take on new military obligations , troubled by the buildup in American military power in the Reagan years and besieged here in Iowa by interest groups assailing even the current level of U.S. engagements ",33,0,"[[['Feelings', 'Hobbies', 'Money', 'Success', 'Crime and punishment'], ['People in society', 'Business', 'Music']], [['Houses and homes', 'Games and toys', 'Success'], ['Discussion and agreement', 'Politics', 'Politics'], ['Life stages', 'War and conflict']], ['here in Iowa'], ['by']]",
1791,cool,"A surprisingly strong October employment report , implying that the economy is n't cooling off as fast as many investors had hoped , could force a sharp retreat in stock prices today , he said ",13,1,"[[['Money', 'Politics', 'Money']], [], ['fast'], ['as']]",
1792,cool,"The last time China tried to cool its economy , in 1985 and 1986 , foreign exporters and investors suffered ",6,1,"[[['Art', 'Sports: ball and racket sports', 'Doubt, guessing and certainty']], [['Money', 'Politics', 'Money']], ['to'], ['in']]",
1793,cool,"'' They do it to cool off the market , so to speak , because they need the copper and when they 're buying they find themselves chasing the market upward , '' he said ",5,1,"[[['people', 'Animals']], [['Animals', 'Success', 'Difficulty and failure']], ['off'], ['to']]",
1794,cool,Mr. Lawson insists the acceleration is but '' a blip '' and says recently imposed higher interest rates will cool things off without interrupting growth ,19,1,"[[['Feelings', 'Hobbies', 'Money', 'Success', 'Crime and punishment'], ['Money', 'Shopping', 'Working life', 'Business']], [['Success', 'Difficulty and failure', 'Preferences and decisions', 'Feelings', 'Success', 'Danger', 'Danger', 'Suggestions and advice']], ['recently imposed'], ['without']]",
1795,cool,"But after several months of talks with each other and with clients , their ardor has cooled considerably ",16,1,"[[['Feelings']], [['none2&lot']], ['after'], ['of']]",
1796,cool,"But at some point the market will cool , so Siemens figures it had better start selling to tomorrow 's customers today ",7,1,"[[['Shopping', 'Money', 'Money', 'Preferences and decisions', 'Business']], ['-'], ['-'], ['at']]",
1797,cool,Mr. Feldt insisted that the need to cool the high - flying capital markets -- and placate his party 's union supporters at a sensitive juncture in the election campaign -- outweighed the Riksbank 's arguments ,7,1,"[[['none2&something/somebody'], ['Business', 'Money', 'Business', 'Buildings'], ['Shopping', 'Money', 'Money', 'Preferences and decisions', 'Business']], [], ['none'], ['none']]",
1798,cool,"Some say interest rates may have to rise further to cool domestic demand , while others say the problem is more deep - rooted and requires greater investment by United Kingdom industry ",10,1,"[[['Feelings', 'Hobbies', 'Money', 'Success', 'Crime and punishment'], ['Money', 'Shopping', 'Working life', 'Business']], [['none2&request', 'none2&something']], ['further'], ['to']]",
1799,cool,"Since the middle of August , there have been some signs that the economy has begun to cool off ",17,1,"[[['Money', 'Politics', 'Money']], [], ['off'], ['none']]",
1800,cool,But several analysts predict the Fed will push short - term rates slightly higher later this year in hopes of cooling the economy and restraining inflation pressures ,20,1,"[[], [['Money', 'Politics', 'Money']], ['slightly'], ['in hopes of']]",
1801,cool,He thinks equity investors are bothered that short - term interest rates have n't eased despite the evidence of a cooling economy ,20,1,"[[['Money', 'Politics', 'Money']], [['Feelings', 'Hobbies', 'Money', 'Success', 'Crime and punishment'], ['Money', 'Shopping', 'Working life', 'Business']], [""n't (not)""], ['despite']]",
1802,cool,"The drought is expected to draw down agricultural stockpiles , which could help '' cool '' the third - quarter - GNP report , economists said ",14,1,"[[['Weather', 'The environment']], [['Literature and writing', 'TV, radio and news', 'Education']], ['help'], ['could']]",
1803,cool,Takeover speculative ardor cooled in Information Resources ,3,1,"[[['Feelings']], [], ['none'], ['in']]",
1804,cool,The delay agreed to by the railroad and the United Transportation Union will give Congress a chance to take final action today on a bill reinstating a government - ordered cooling off period in the long - running labor dispute ,30,1,"[[['Politics', 'Politics']], [['Time', 'History', 'Time', 'Education', 'Language']], ['not provided'], ['in']]",
1805,cool,"Fed officials hope for signs soon that the economy is slowing , which would cool the need for further rate increases ",14,1,"[[['none2&something/somebody']], [], ['would'], ['for']]",
1806,cool,The suit alleged that Tamiami Gun Shop broke Florida gun laws by selling Mr. Katz the gun without the required 48-hour '' cooling off '' period ,22,1,"[[['Time', 'History', 'Time', 'Education', 'Language']], [['War and conflict', 'Sports: other sports', 'Success']], ['without'], ['by']]",
1807,cool,"Some U.S. officials believe that in time emotions will cool , and necessity once more will draw Iran toward normalizing relations with the U.S ",9,1,"[[['Feelings']], ['-'], ['in time'], ['-']]",
1808,cool,"The sell - off cooled inflation fears , but farm futures prices are now expected to be volatile ",4,1,"[[['Shopping', 'Business', 'Politics', 'Politics']], [['Money'], ['Danger', 'Feelings', 'Feelings']], ['-'], ['off']]",
1809,cool,"If the story has cooled , it is because Speaker Wright and the Democratic caucus pulled the plug at the right moment ",4,1,"[[['Literature and writing', 'TV, radio and news']], [], ['cooled'], ['none']]",
1810,cool,"The Tokyo Stock Exchange has twice this year raised margin requirements in an effort to cool the Tokyo market 's sharp rally , but share prices have continued upward as the moves were widely viewed as , if anything , healthy and reassuring ",15,1,"[[['Family and relationships', 'Opinion and argument', 'none2&US'], ['Shopping', 'Money', 'Money', 'Food'], ['Money', 'Holidays', 'Education', 'Opinion and argument']], [['Family and relationships', 'Opinion and argument', 'none2&US'], ['Shopping', 'Money', 'Money', 'Preferences and decisions', 'Business'], ['Politics', 'Sports: ball and racket sports']], ['twice, widely'], ['in']]",
1811,cool,"Pakistan has served as a conduit for U.S. aid to Afghan rebels , but the settlement may cause its relations with Washington to cool ",23,1,"[[['Politics', 'Family and relationships']], [['Politics', 'Politics', 'none2&US']], ['to'], ['with']]",
