382,puff,Her faced puffed up from the drugs .,2,0,"[[['Appearance', 'Feelings', 'Opinion and argument', 'Difficulty and failure', 'Doubt, guessing and certainty', 'Body', 'Danger']], ['none'], ['none'], ['from drugs']]"
383,pump,He pumped bullets into the dummy .,1,1,"[['people'], [['Success', 'War and conflict']], ['none'], ['none']]"
384,pump,The athlete pumps weights in the gym .,2,0,"[[['Health and Fitness', 'Sports: other sports']], [['Health and Fitness', 'Appearance', 'Maths and measurement', 'Success']], ['none'], ['in gym']]"
385,pump,She pumped the witnesses for information .,1,1,"[['people'], [['Crime and punishment', 'Law and justice']], ['none'], ['for information']]"
386,push,He pushed the table into a corner .,1,0,"[['people'], [['Houses and homes', 'Cooking and eating', 'Business']], ['into corner'], ['none']]"
387,push,""" Now push hard "" , said the doctor to the woman .",2,0,"[[['Jobs', 'Healthcare', 'Education']], [['Opinion and argument', 'People in society', 'Life stages']], ['hard'], ['none']]"
388,push,The salesman is aggressively pushing the new computer model .,4,1,"[[['Jobs', 'Shopping']], [['Computers'], ['Clothes and Fashion', 'Jobs']], ['aggressively'], ['none']]"
389,push,She is pushing fifty .,2,1,"[['people'], ['none'], ['none'], ['none']]"
390,push,The liberal party pushed for reforms .,3,1,"[[['Politics', 'Opinion and argument', 'Discussion and agreement', 'Family and relationships', 'Law and justice']], [['Politics']], ['none'], ['none']]"
391,push,The guy hanging around the school is pushing drugs .,7,1,"[[['Religion and festivals', 'Holidays', 'History'], ['Art', 'Fish and shellfish', 'Education', 'Buildings']], [['Social issues', 'Healthcare']], ['none'], ['none']]"
392,push,The crowd pushed forward .,2,0,"[['crowd'], ['none'], ['forward'], ['none']]"
393,radiate,The sun radiates heat .,2,0,"[[['Physics and chemistry', 'Space', 'Weather']], [['Physics and chemistry', 'Sports: other sports', 'Weather']], ['none'], ['none']]"
394,radiate,The sun radiates heat .,2,0,"[[['Physics and chemistry', 'Space', 'Weather']], [['Physics and chemistry', 'Sports: other sports', 'Weather']], ['none'], ['none']]"
395,radiate,She radiates happiness .,1,1,"[['people'], [['Feelings']], ['none'], ['none']]"
396,raid,The police raided the crack house .,2,0,"[[['Law and justice']], [['Crime and punishment', 'Physics and chemistry'], ['Buildings', 'Houses and homes', 'Family and relationships', 'Education', 'Film and theatre']], ['none'], ['none']]"
397,raid,The pirates raided the coastal villages regularly .,2,0,"[[['Transport by water', 'Crime and punishment']], [['Geography']], ['regularly'], ['none']]"
398,raid,T. Boone Pickens raided many large companies .,3,0,"[[['Success'], 'Boone', 'Pickens'], [['Opinion and argument']], ['none'], ['none']]"
399,raid,Our babysitter raided our refrigerator .,2,1,"[[['Life stages']], [['Houses and homes']], ['none'], ['none']]"
400,recapture,She could not recapture that feeling of happiness .,3,1,"[['people'], [['Feelings', 'Opinion and argument'], ['Feelings']], ['none'], ['none']]"
401,recapture,The author recaptures an old idea here .,2,1,"[[['Literature and writing']], [['Suggestions and advice', 'Success', 'Opinion and argument']], ['none'], ['none']]"
402,recapture,The military forces managed to recapture the fort .,5,0,"[[['Physics and chemistry', 'Weather', 'War and conflict', 'Law and justice', 'Permission and obligation']], [['History', 'Buildings']], ['none'], ['none']]"
403,recapture,They tried to recapture the escaped prisoner .,3,0,"[['They'], [['Crime and punishment']], ['none'], ['none']]"
404,recast,The bell cracked and had to be recast .,7,0,"[[['Phones, email and the internet', 'Education']], ['none'], ['none'], ['none']]"
405,recast,She had to recast her image to please the electorate in her home state .,3,1,"[['people'], [['Literature and writing']], ['none'], ['none']]"
406,redound,Fame redounds to the heroes .,1,1,"[['Fame'], [['Literature and writing', 'Personal qualities', 'Film and theatre']], ['none'], ['none']]"
407,redound,Her efforts will redound to the general good .,3,1,"[[['Physics and chemistry', 'Success']], [['Health and Fitness', 'Personal qualities', 'Weather']], ['none'], ['none']]"
408,reflect,This action reflects his true beliefs .,2,1,"[[['History', 'Law and justice', 'War and conflict', 'Engineering', 'Film and theatre']], [['Religion and festivals', 'Opinion and argument']], ['none'], ['none']]"
409,reflect,Sound is reflected well in this auditorium .,2,0,"[[['Film and theatre']], ['none'], ['well'], ['in auditorium']]"
410,reflect,Drive carefully -- the wet road reflects .,6,0,"[[['Weather'], ['Transport by car or lorry']], ['none'], ['none'], ['none']]"
411,reflect,her sunglasses reflected his image .,2,0,"[[['Clothes and Fashion']], [['Literature and writing']], ['none'], ['none']]"
412,reflect,His lack of interest in the project reflects badly on him .,7,1,"[[['Difficulty and failure'], ['Money', 'Feelings', 'Crime and punishment', 'Success', 'Hobbies'], ['Education']], ['people'], ['badly'], ['none']]"
413,reflect,The mess in his dorm room reflects on the student .,6,1,"[['mess', ['Education'], ['Houses and homes', 'Holidays']], [['Education']], ['none'], ['none']]"
414,reform,reform a political system .,0,0,"[['You'], [['Computers']], ['none'], ['none']]"
415,relax,relax the tension on the rope .,0,0,"[['You'], [['Literature and writing', 'Social issues', 'Film and theatre'], ['Sports: other sports']], ['none'], ['none']]"
416,relax,A hot bath always relaxes me .,4,0,"[[['Houses and homes', 'History']], ['me'], ['always'], ['none']]"
417,relax,our new colleague relaxed when he saw that we were a friendly group .,3,0,"[[['Working life']], ['none'], ['when he saw we were friendly group'], ['none']]"
418,relax,The government relaxed the curfew after most of the rebels were caught .,2,1,"[[['Politics']], [['War and conflict', 'Life stages']], ['after most of rebels were caught'], ['none']]"
419,relax,The rules relaxed after the new director arrived .,2,1,"[[['Politics', 'Suggestions and advice', 'Games and toys', 'Permission and obligation']], ['none'], ['after new director arrived'], ['none']]"
420,repair,One can never fully repair the suffering and losses of the Jews in the Third Reich .,4,1,"[[['Doubt, guessing and certainty', 'Opinion and argument', 'Discussion and agreement']], [['Health problems'], ['Money', 'Business', 'Difficulty and failure'], ['Religion and festivals']], ['never'], ['none']]"
421,revive,The doctors revived the comatose man .,2,0,"[[['Jobs', 'Healthcare', 'Education']], [['Personal qualities', 'Life stages', 'Opinion and argument', 'Discussion and agreement', 'Success', 'People in society', 'Danger']], ['none'], ['none']]"
422,revive,A hot soup will revive me .,4,1,"[[['Food']], ['me'], ['none'], ['none']]"
423,revive,Interest in ESP revived .,3,1,"[[['Money', 'Feelings', 'Crime and punishment', 'Success', 'Hobbies']], ['ESP'], ['none'], ['none']]"
424,revive,He revived this style of opera .,1,1,"[['people'], [['Literature and writing', 'Clothes and Fashion', 'Art'], ['Music']], ['none'], ['none']]"
425,rip,The curtain ripped from top to bottom .,2,0,"[[['Houses and homes', 'Film and theatre']], ['none'], ['from top to bottom'], ['none']]"
426,rip,The tornado ripped along the coast .,2,1,"[[['The environment', 'Weather']], ['none'], ['along coast'], ['none']]"
427,rip,The candidate ripped into his opponent mercilessly .,2,1,"[[['Working life', 'Education']], [['Games and toys', 'Opinion and argument']], ['mercilessly'], ['none']]"
428,root,this plant roots quickly .,2,0,"[[['Plants and trees', 'Business']], ['none'], ['quickly'], ['none']]"
429,root,The problem roots in her depression .,2,1,"[[['Maths and measurement', 'Social issues', 'Opinion and argument', 'Difficulty and failure']], [['Weather', 'Money', 'Feelings', 'Mental health', 'Social issues']], ['none'], ['none']]"
430,root,the pig was rooting for truffles .,3,0,"[[['Animals']], [['Food']], ['none'], ['none']]"
431,rotate,We rotate the lead soprano every night .,1,1,"[['people'], [['Music']], ['every night'], ['none']]"
432,rotate,Interns have to rotate for a few months .,3,1,"[['Interns'], ['none'], ['for few months'], ['none']]"
433,rotate,We rotate the crops so as to maximize the use of the soil .,1,1,"[['people'], [['Appearance', 'Birds', 'Farming']], ['so as to maximize'], ['use of soil']]"
434,ruffle,She wanted to ruffle his composure .,3,1,"[['people'], ['composure'], ['none'], ['none']]"
435,ruffle,This play is going to ruffle some people .,5,1,"[[['Games and toys', 'Music', 'Sports: ball and racket sports']], ['people'], ['none'], ['none']]"
436,ruffle,The bird ruffled its feathers .,2,0,"[[['Birds', 'Success']], [['Birds']], ['none'], ['none']]"
437,ruffle,The wind ruffled the surface of the water .,2,0,"[[['Transport by water', 'Music', 'Danger', 'Weather']], [['Colours and Shapes', 'Transport by car or lorry'], ['Life stages', 'Drinks', 'Success', 'Opinion and argument', 'Discussion and agreement', 'Transport by water', 'Difficulty and failure']], ['none'], ['none']]"
438,ruffle,The seamstress ruffled the curtain fabric .,2,0,"[[['Transport by water', 'Music', 'Danger', 'Weather']], [['Colours and Shapes', 'Transport by car or lorry'], ['Life stages', 'Drinks', 'Success', 'Opinion and argument', 'Discussion and agreement', 'Transport by water', 'Difficulty and failure']], ['none'], ['none']]"
439,ruin,You have ruined my car by pouring sugar in the tank !,2,0,"[['You'], [['Transport by car or lorry', 'Transport by bus and train']], ['none'], ['none']]"
440,ruin,This behavior will ruin your chances of winning the election .,3,1,"[[['Biology', 'Animals']], [['Success', 'Doubt, guessing and certainty', 'Preferences and decisions', 'Danger'], ['Politics']], ['none'], ['none']]"
441,salt,the rebels had salted the fields with mines and traps .,3,1,"[[['Personal qualities', 'War and conflict']], [['Physics and chemistry', 'Farming', 'Sports: ball and racket sports', 'Success']], ['none'], ['with mines and traps']]"
442,salt,She salts her lectures with jokes .,1,1,"[['people'], [['Education']], ['none'], ['with jokes']]"
443,salt,people used to salt meats on ships .,3,0,"[['people'], [['Food']], ['none'], ['on ships']]"
444,salute,I salute your courage !,1,1,"[['people'], [['Personal qualities']], ['none'], ['none']]"
445,salute,a terrible stench saluted our nostrils .,3,1,"[['stench'], [['Body']], ['none'], ['none']]"
446,salute,"When the officers show up , the soldiers have to salute .",10,0,"[[['Jobs', 'War and conflict']], ['none'], ['none'], ['none']]"
447,scan,the surgeon scanned the X - ray .,2,0,"[[['Jobs', 'Healthcare']], [['Physics and chemistry', 'Fish and shellfish', 'Space']], ['none'], ['none']]"
448,scan,She scanned the newspaper headlines while waiting for the taxi .,1,1,"[['people'], [['TV, radio and news'], ['TV, radio and news']], ['while waiting for taxi'], ['none']]"
449,scan,The beams scanned the night sky .,2,1,"[[['Appearance', 'Buildings']], [['Success', 'Time'], ['Success', 'Weather']], ['none'], ['none']]"
450,scorch,The heat scorched the countryside .,2,1,"[[['Physics and chemistry', 'Sports: other sports', 'Weather']], [['Geography']], ['none'], ['none']]"
451,scorch,The wildfire scorched the forest and several homes .,2,0,"[[['The environment']], [['Geography'], ['Sports: ball and racket sports', 'Buildings', 'Houses and homes', 'Family and relationships', 'Working life']], ['none'], ['none']]"
452,scrape,The cat scraped at the armchair .,2,0,"[[['Success', 'Animals']], [['Houses and homes']], ['none'], ['none']]"
453,scrape,They scraped a letter into the stone .,1,0,"[['They'], [['Literature and writing', 'Permission and obligation']], ['none'], ['into stone']]"
454,scrape,She had scraped together enough money for college .,2,1,"[['people'], [['Money', 'Opinion and argument', 'Success', 'Sports: other sports', 'Doubt, guessing and certainty']], ['together'], ['none']]"
455,seize,The sales clerk quickly seized the money on the counter .,4,0,"[[['Houses and homes', 'Business', 'Shopping'], ['Holidays', 'Business', 'Jobs', 'Shopping']], [['Money', 'Opinion and argument', 'Success', 'Sports: other sports', 'Doubt, guessing and certainty']], ['quickly'], ['on counter']]"
456,seize,the invaders seized the land and property of the inhabitants .,2,0,"[[['War and conflict']], ['land', ['Physics and chemistry', 'Buildings']], ['none'], ['of inhabitants']]"
457,seize,Fear seized the prisoners .,1,1,"[[['Feelings', 'Danger']], [['Crime and punishment']], ['none'], ['none']]"
458,sell,These books sell like hot cakes .,2,0,"[[['History', 'Literature and writing', 'Opinion and argument', 'Business', 'Education', 'Shopping']], ['none'], ['like hot cakes'], ['none']]"
459,sell,The French try to sell us their image as great lovers .,4,1,"[['French'], [['Literature and writing'], ['Family and relationships']], ['none'], ['none']]"
460,sell,The brothers sell shoes .,2,0,"[[['Family and relationships', 'Religion and festivals']], [['Suggestions and advice', 'Clothes and Fashion', 'Feelings', 'Shopping']], ['none'], ['none']]"
461,shake,The bad news shook her hopes .,3,1,"[[['TV, radio and news']], [['Feelings', 'Success']], ['none'], ['none']]"
462,shake,Shake the salt out of the salt shaker .,0,0,"[['You'], [['Physics and chemistry', 'Food'], ['Physics and chemistry', 'Food'], 'shaker'], ['none'], ['none']]"
463,sharpen,We had to sharpen our arguments .,3,1,"[['people'], [['Feelings', 'Opinion and argument', 'Language']], ['none'], ['none']]"
464,sharpen,The debate sharpened .,2,1,"[[['Politics', 'Opinion and argument']], ['none'], ['none'], ['none']]"
465,sharpen,This drug will sharpen your vision .,3,1,"[[['Social issues', 'Healthcare']], [['Religion and festivals']], ['none'], ['none']]"
466,shed,He shed his image as a pushy boss .,1,1,"[['people'], [['Literature and writing'], ['Working life', 'Business', 'Jobs', 'People in society']], ['none'], ['none']]"
467,shed,She shed a lot of tears when this happened .,1,0,"[['people'], ['lot', ['Health problems']], ['none'], ['none']]"
468,shed,Our dog sheds every Spring .,2,0,"[[['Success', 'Difficulty and failure', 'Animals']], ['none'], ['every Spring'], ['none']]"
469,shipwreck,You have shipwrecked my career .,2,1,"[['You'], [['Working life']], ['none'], ['none']]"
470,shipwreck,The vessel was shipwrecked .,3,0,"[[['Transport by water']], ['none'], ['none'], ['none']]"
471,shower,He was showered with praise .,2,1,"[['people'], ['praise'], ['none'], ['none']]"
472,shower,Meteors showered down over half of Australia .,1,0,"[[['Space']], ['none'], ['down'], ['over half of Australia']]"
473,shower,He showered her with presents .,1,1,"[['people'], ['people'], ['none'], ['with presents']]"
474,sift,The soldiers sifted through the woods .,2,1,"[[['Jobs', 'War and conflict']], [['Physics and chemistry', 'Geography', 'Sports: ball and racket sports']], ['through'], ['none']]"
475,sift,He sifted the information .,1,1,"[['people'], ['information'], ['none'], ['none']]"
476,sift,They sifted through the job candidates .,1,1,"[['They'], [['Crime and punishment', 'Jobs', 'Success', 'Social issues', 'Difficulty and failure', 'Working life'], ['Working life', 'Education']], ['none'], ['none']]"
477,sing,The nightingale was singing .,3,0,"[[['Birds']], ['none'], ['none'], ['none']]"
478,sing,the kettle was singing .,3,1,"[[['Cooking and eating', 'Drinks']], ['none'], ['none'], ['none']]"
479,sit,When does the court of law sit ?,6,1,"[[['Law and justice', 'Sports: ball and racket sports', 'Buildings'], ['Politics', 'Opinion and argument', 'Success', 'Scientific research', 'Law and justice', 'Education', 'Permission and obligation']], ['none'], ['none'], ['none']]"
480,sit,The White House sits on Pennsylvania Avenue .,3,1,"[[['Colours and Shapes', 'People in society'], ['Buildings', 'Houses and homes', 'Family and relationships', 'Education', 'Film and theatre']], ['Pennsylvania', ['Transport by car or lorry', 'Preferences and decisions', 'Buildings']], ['none'], ['on']]"
481,smash,She smashed her car against the guard rail .,1,0,"[['people'], [['Transport by car or lorry', 'Transport by bus and train']], ['against'], ['guard rail']]"
482,smash,The motorcycle smashed into the guard rail .,2,0,"[[['Transport by car or lorry']], [['Sports: ball and racket sports', 'Crime and punishment', 'Jobs', 'Transport by bus and train', 'Sports: other sports', 'War and conflict', 'Danger'], ['Success', 'Difficulty and failure', 'Transport by bus and train']], ['into'], ['none']]"
483,smash,The police smashed the drug ring after they were tipped off .,2,1,"[[['Law and justice']], [['Social issues', 'Healthcare'], ['Plants and trees', 'Life stages', 'Crime and punishment', 'Success', 'Sports: other sports', 'Clothes and Fashion']], ['after'], ['they were tipped off']]"
484,smother,smother the meat in gravy .,0,0,"[['You'], [['Food']], ['none'], ['in gravy']]"
485,smother,the butter cream smothered the cake .,3,1,"[[['Food'], ['Colours and Shapes', 'Food']], [['Food']], ['none'], ['none']]"
486,snort,she snorted her disapproval of the proposed bridegroom .,1,1,"[['people'], [['Feelings'], ['Life stages']], ['none'], ['none']]"
487,snort,The critic snorted contemptuously .,2,1,"[[['Literature and writing', 'Film and theatre', 'Opinion and argument', 'Jobs']], ['contemptuously'], ['none'], ['none']]"
488,snort,The addict was snorting cocaine almost every day .,3,0,"[[['Feelings', 'Social issues', 'Health problems']], [['Social issues']], ['almost every day'], ['none']]"
489,sow,She sowed sunflower seeds .,1,0,"[['people'], [['Plants and trees', 'Farming'], ['Gardens', 'Plants and trees', 'Farming', 'Sports: ball and racket sports']], ['none'], ['none']]"
490,sow,sow suspicion or beliefs .,0,1,"[['You'], [['Personal qualities']], ['none'], ['none']]"
491,sow,sow the ground with sunflower seeds .,0,0,"[['none'], [['Geography', 'Opinion and argument', 'Success', 'Difficulty and failure', 'Engineering']], ['none'], ['with sunflower seeds']]"
492,spell,How do you spell this word ?,3,0,"[['You'], [['Feelings', 'Religion and festivals', 'Opinion and argument', 'Language']], ['How'], ['none']]"
493,spell,I 'm afraid this spells trouble !,4,1,"[[], [['Opinion and argument', 'Feelings', 'Health problems', 'Difficulty and failure']], ['afraid'], ['none']]"
494,spell,She spelled her husband at the wheel .,1,1,"[['people'], [['Family and relationships']], ['at wheel'], ['none']]"
495,spell,the workers spell every four hours .,2,1,"[[['Working life']], ['none'], ['every four hours'], ['none']]"
496,splash,She splashed the water around her .,1,0,"[['people'], [['Life stages', 'Drinks', 'Success', 'Opinion and argument', 'Discussion and agreement', 'Transport by water', 'Difficulty and failure']], ['around her'], ['none']]"
497,splash,The mountain was splashed with snow .,3,1,"[[['Geography', 'Success']], [['Weather']], ['none'], ['none']]"
498,spot,The wine spotted the tablecloth .,2,0,"[[['Drinks']], [['Cooking and eating']], ['none'], ['none']]"
499,spot,This dress spots quickly .,2,0,"[[['Clothes and Fashion']], ['none'], ['quickly'], ['none']]"
500,spot,spot the areas that one should clearly identify .,0,0,"[['none'], [['Maths and measurement', 'Geography', 'Sports: ball and racket sports']], ['none'], ['none']]"
501,spray,Water sprayed all over the floor .,1,0,"[[['Life stages', 'Drinks', 'Success', 'Opinion and argument', 'Discussion and agreement', 'Transport by water', 'Difficulty and failure']], [['Houses and homes', 'Holidays', 'Opinion and argument', 'Buildings']], ['none'], ['none']]"
502,spray,spray water on someone .,0,0,"[['You'], [['Life stages', 'Drinks', 'Success', 'Opinion and argument', 'Discussion and agreement', 'Transport by water', 'Difficulty and failure'], 'someone'], ['none'], ['none']]"
503,spray,spray the wall with paint .,0,0,"[['You'], [['Buildings', 'Houses and homes', 'Business', 'Difficulty and failure', 'Biology']], ['with paint'], ['none']]"
504,spread,The invaders spread their language all over the country .,2,1,"[[['War and conflict']], [['Opinion and argument', 'Computers', 'Language']], ['all over country'], ['none']]"
505,spread,spread cheese on a piece of bread .,0,0,"[['You'], [['Food'], ['TV, radio and news', 'Games and toys', 'Music'], ['Food']], ['none'], ['none']]"
506,spread,the infection spread .,2,0,"[[['Health problems']], ['none'], ['none'], ['none']]"
507,spread,A big oil spot spread across the water .,4,0,"[[['The environment', 'Appearance', 'Art', 'Discussion and agreement', 'Food', 'Transport by car or lorry'], ['Appearance', 'TV, radio and news', 'Weather', 'Feelings', 'Preferences and decisions', 'Health problems', 'Danger']], ['none'], ['across water'], ['none']]"
508,square,square the wood with a file .,0,0,"[['You'], [['Physics and chemistry', 'Geography', 'Sports: ball and racket sports']], ['with file'], ['none']]"
509,square,He squared his shoulders .,1,1,"[['people'], [['Geography', 'Opinion and argument', 'Food', 'Clothes and Fashion', 'Transport by car or lorry', 'Body']], ['none'], ['none']]"
510,square,one idea squares with the other one .,2,1,"[[['Suggestions and advice', 'Success', 'Opinion and argument']], [['Time']], ['none'], ['none']]"
511,stagger,The drunken man staggered into the room .,3,0,"[['drunken', ['Personal qualities', 'Life stages', 'Opinion and argument', 'Discussion and agreement', 'Success', 'People in society', 'Danger']], ['none'], ['into room'], ['none']]"
512,stagger,The architect decided to stagger the chairs in the lecture hall .,4,0,"[[['Jobs', 'Computers']], [['Houses and homes', 'Working life', 'Education'], ['Education'], ['Houses and homes', 'Education', 'Buildings']], ['none'], ['none']]"
513,stagger,She was staggered with bills after she tried to rebuild her house following the earthquake .,2,1,"[['people'], [['Cooking and eating', 'Politics', 'Birds', 'Shopping', 'Business', 'Law and justice', 'Film and theatre']], ['none'], ['after she tried to rebuild her house following earthquake']]"
514,stagnate,Industry will stagnate if we do not stimulate our economy .,2,1,"[[['Working life', 'Business']], ['none'], ['none'], ['if we do not stimulate our economy']]"
515,stagnate,There are marshes that stagnate the waters .,4,0,"[[['Opinion and argument']], [['Life stages', 'Drinks', 'Success', 'Opinion and argument', 'Discussion and agreement', 'Transport by water', 'Difficulty and failure']], ['none'], ['none']]"
516,stagnate,blood stagnates in the capillaries .,1,0,"[[['Feelings', 'Family and relationships', 'Opinion and argument', 'Body']], ['none'], ['none'], ['in capillaries']]"
517,stamp,a man whose name is permanently stamped on our maps .,6,1,"[[['Personal qualities', 'Life stages', 'Opinion and argument', 'Discussion and agreement', 'Success', 'People in society', 'Danger']], [['Family and relationships', 'Opinion and argument']], ['permanently'], ['on our maps']]"
518,stamp,Are the letters properly stamped ?,4,0,"[['Are', ['Literature and writing', 'Permission and obligation']], ['none'], ['properly'], ['none']]"
519,stampede,Thunderbolts can stampede animals .,2,0,"[['Thunderbolts'], [['Animals']], ['none'], ['none']]"
520,stampede,Companies will now stampede to release their latest software .,3,1,"[[['Opinion and argument']], [['Computers']], ['now'], ['none']]"
521,steam,The ship steamed off into the Pacific .,2,0,"[[['Transport by water']], ['none'], ['off'], ['into Pacific']]"
522,steam,her indifference to his amorous advances really steamed the young man .,7,1,"[['indifference', ['Change, cause and effect', 'Success', 'War and conflict']], [['Personal qualities', 'Life stages', 'Opinion and argument', 'Discussion and agreement', 'Success', 'People in society', 'Danger']], ['none'], ['none']]"
523,steam,just steam the vegetables .,1,0,"[['none'], [['Farming', 'Food']], ['none'], ['none']]"
524,steamroller,The Senator steamrollered the bill to defeat .,2,1,"[[['Politics']], [['Cooking and eating', 'Politics', 'Birds', 'Shopping', 'Business', 'Law and justice', 'Film and theatre']], ['none'], ['to defeat']]"
525,steamroller,The new teacher tends to steamroller .,5,1,"[[['Jobs', 'Education']], ['none'], ['none'], ['none']]"
526,steamroller,steamroller the road .,0,0,"[['You'], [['Transport by car or lorry']], ['none'], ['none']]"
527,steamroller,steamroller the opposition .,0,1,"[['You'], [['Politics', 'Opinion and argument']], ['none'], ['none']]"
528,steam,her indifference to his amorous advances really steamed the young man .,7,1,"[['indifference', ['Change, cause and effect', 'Success', 'War and conflict']], [['Personal qualities', 'Life stages', 'Opinion and argument', 'Discussion and agreement', 'Success', 'People in society', 'Danger']], ['really'], ['none']]"
529,steam,just steam the vegetables .,1,0,"[['none'], [['Farming', 'Food']], ['just'], ['none']]"
530,steamroller,The Senator steamrollered the bill to defeat .,2,1,"[[['Politics']], [['Cooking and eating', 'Politics', 'Birds', 'Shopping', 'Business', 'Law and justice', 'Film and theatre']], ['none'], ['to defeat']]"
531,steamroller,The new teacher tends to steamroller .,5,1,"[[['Jobs', 'Education']], ['none'], ['tends to'], ['none']]"
532,steamroller,steamroller the road .,0,0,"[['none'], [['Transport by car or lorry']], ['none'], ['none']]"
533,steamroller,steamroller the opposition .,0,1,"[['none'], [['Politics', 'Opinion and argument']], ['none'], ['none']]"
534,stream,their manes streamed like stiff black pennants in the wind .,2,1,"[[['Animals']], ['none'], ['like stiff black pennants'], ['in wind']]"
535,stream,She was streaming with sweat .,2,1,"[['people'], ['none'], ['with sweat'], ['none']]"
536,stream,Tears streamed down her face .,1,0,"[[['Health problems']], [['Appearance', 'Feelings', 'Opinion and argument', 'Difficulty and failure', 'Doubt, guessing and certainty', 'Body', 'Danger']], ['none'], ['none']]"
537,stuff,My nose is all stuffed .,4,0,"[[['Transport by car or lorry', 'Transport by air', 'Body']], ['none'], ['all'], ['none']]"
538,stuff,She stuffed herself at the dinner .,1,1,"[['people'], ['herself'], ['none'], ['at dinner']]"
539,stuff,stuff a pillow with feathers .,0,0,"[['You'], ['pillow'], ['none'], ['with feathers']]"
540,stuff,Have you stuffed the turkey yet ?,2,0,"[[['Opinion and argument', 'Health problems']], [['Birds', 'Difficulty and failure', 'Food']], ['yet'], ['none']]"
541,suck,suck the poison from the place where the snake bit .,0,0,"[['You'], ['poison'], ['from place where snake bit'], ['none']]"
542,suck,The current boom in the economy sucked many workers in from abroad .,6,1,"[[['Money', 'Success', 'Transport by water'], ['Money', 'Politics']], [['Working life']], ['in'], ['from abroad']]"
543,swallow,The Nazis swallowed the Baltic countries .,2,1,"[['Nazis'], [['Geography', 'Music']], ['none'], ['none']]"
544,swallow,The huge waves swallowed the small boat and it sank shortly thereafter .,3,1,"[[['Appearance', 'Physics and chemistry', 'Success']], [['Transport by water', 'Sports: water sports']], ['shortly thereafter'], ['none']]"
545,swallow,She swallowed the last words of her speech .,1,1,"[['people'], [['Feelings', 'Religion and festivals', 'Opinion and argument', 'Language'], ['Politics', 'Film and theatre']], ['none'], ['none']]"
546,swallow,He swallowed his words .,1,1,"[['people'], [['Feelings', 'Religion and festivals', 'Opinion and argument', 'Language']], ['none'], ['none']]"
547,swallow,I swallowed my anger and kept quiet .,1,1,"[['people'], [['Feelings']], ['and kept quiet'], ['none']]"
548,swallow,Am I supposed to swallow that story ?,4,1,"[['Am'], [['Literature and writing', 'TV, radio and news']], ['none'], ['none']]"
549,swell,The music swelled to a crescendo .,2,1,"[[['Music', 'Hobbies', 'Shopping', 'Education']], ['none'], ['to crescendo'], ['none']]"
550,swell,The mother was swelling with importance when she spoke of her son .,3,1,"[[['Family and relationships', 'Life stages']], ['none'], ['with importance'], ['none']]"
551,swell,The bellies of the starving children are swelling .,7,0,"[[['Difficulty and failure', 'Body']], [['Life stages']], ['none'], ['none']]"
552,swell,The water swells the wood .,2,0,"[[['Life stages', 'Drinks', 'Success', 'Opinion and argument', 'Discussion and agreement', 'Transport by water', 'Difficulty and failure']], [['Physics and chemistry', 'Geography', 'Sports: ball and racket sports']], ['none'], ['none']]"
553,swell,The mother was swelling with importance when she spoke of her son .,3,1,"[[['Family and relationships', 'Life stages']], ['none'], ['none'], ['none']]"
554,swell,The bellies of the starving children are swelling .,7,0,"[[['Difficulty and failure', 'Body']], ['none'], ['none'], ['none']]"
555,swell,The water swells the wood .,2,0,"[[['Life stages', 'Drinks', 'Success', 'Opinion and argument', 'Discussion and agreement', 'Transport by water', 'Difficulty and failure']], [['Physics and chemistry', 'Geography', 'Sports: ball and racket sports']], ['none'], ['none']]"
556,swim,my brain is swimming after the bottle of champagne .,3,1,"[[['Body']], ['none'], ['after bottle of champagne'], ['none']]"
557,swim,the meat was swimming in a fatty gravy .,3,1,"[[['Food']], ['none'], ['none'], ['in fatty gravy']]"
558,swim,this snake swims through the soil where it lives .,2,0,"[[['Animals']], ['none'], ['through soil'], ['where it lives']]"
559,tack,tack the notice on the board .,0,0,"[['none'], ['notice'], ['none'], ['on board']]"
560,tack,The sailors decided to tack the boat .,4,0,"[[['Transport by water', 'Jobs', 'Sports: water sports', 'War and conflict']], [['Transport by water', 'Sports: water sports']], ['none'], ['none']]"
561,tack,He tacked together some verses .,1,1,"[['people'], [['Literature and writing', 'Music', 'Religion and festivals']], ['none'], ['none']]"
562,talk,Actions talk louder than words .,1,1,"[[['History', 'Law and justice', 'War and conflict', 'Engineering', 'Film and theatre']], [['Feelings', 'Religion and festivals', 'Opinion and argument', 'Language']], ['louder'], ['none']]"
563,talk,The baby talks already .,2,0,"[[['Life stages']], ['none'], ['already'], ['none']]"
564,taste,Can you taste the garlic ?,2,0,"[[['Suggestions and advice', 'Doubt, guessing and certainty', 'Permission and obligation']], [['Food']], ['none'], ['none']]"
565,taste,We tasted wines last night .,1,0,"[['people'], [['Drinks']], ['last night'], ['none']]"
566,taste,The ex - slave tasted freedom shortly before she died .,4,1,"[['ex-slave'], ['freedom'], ['shortly before she died'], ['none']]"
567,tax,The State taxes alcohol heavily .,2,0,"[[['Politics']], [['Drinks', 'Social issues', 'Physics and chemistry']], ['heavily'], ['none']]"
568,tax,You are taxing my patience .,2,1,"[['You'], [['Personal qualities']], ['none'], ['none']]"
569,tax,They taxed him failure to appear in court .,1,1,"[['They'], ['people'], ['none'], ['for failure to appear in court']]"
