103,spot,"[['people'], 'Person', 'Observer', 'Spotter', ['Crime and punishment', 'Law and justice', 'Law and justice'], 'Watcher', ['War and conflict'], ['Jobs', 'Law and justice', 'Crime and punishment'], ['Law and justice', 'Transport by air', 'Feelings', 'Money'], ['Scientific research', 'Jobs'], ['Hobbies'], ['Space'], ['Clothes and Fashion', 'TV, radio and news', 'Jobs'], ['Jobs']]","[['Language'], ['Shopping', 'TV, radio and news'], ['Language', 'Education', 'Scientific research'], ['Success', 'Working life', 'War and conflict'], ['Animals'], ['Birds', 'Success'], ['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion'], ['Space', 'Colours and Shapes', 'Holidays', 'TV, radio and news', 'Film and theatre', 'Success'], ['Space'], ['Transport by air'], ['Transport by water', 'Transport by water'], ['Transport by car or lorry'], ['Buildings'], ['TV, radio and news', 'Film and theatre'], 'Anomaly', ['Art'], ['Maths and measurement'], ['Maths and measurement', 'Scientific research'], ['Crime and punishment']]"
104,tread,"[['people'], 'Person', ['Health and Fitness', 'Disability', 'Life stages'], 'Hiker', 'Pedestrian', ['Sports: other sports', 'Crime and punishment', 'Jobs'], ['Sports: other sports', 'Plants and trees'], ['War and conflict', 'Jobs'], ['Working life'], 'Marcher', ['Hobbies', 'Jobs'], ['History'], ['Holidays'], 'Trekker']","[['Colours and Shapes', 'Transport by car or lorry'], ['Geography', 'Engineering', 'Opinion and argument', 'Difficulty and failure', 'Success', 'Success', 'Success', 'Opinion and argument', 'Opinion and argument', 'Opinion and argument'], ['Geography'], ['Gardens'], ['Hobbies'], ['Transport by car or lorry', 'Transport by car or lorry'], ['Houses and homes', 'Buildings', 'Holidays', 'Houses and homes', 'Buildings', 'Opinion and argument'], ['Transport by car or lorry', 'Transport by car or lorry', 'Geography'], ['Farming', 'Gardens'], ['Transport by car or lorry', 'Gardens'], ['Physics and chemistry', 'Holidays', 'Geography', 'Holidays'], 'Gras', ['Geography', 'Music', 'Food', 'Difficulty and failure'], ['Weather'], ['Geography'], 'Stair', ['Houses and homes'], ['Physics and chemistry', 'Clothes and Fashion'], ['Colours and Shapes', 'Transport by car or lorry']]"
105,build,"[['people'], 'Person', ['Working life'], ['Jobs'], 'Contractor', ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], ['Jobs', 'Jobs', 'Computers'], ['Buildings', 'Buildings', 'Buildings'], 'Craftsman', ['Games and toys', 'Sports: ball and racket sports', 'Farming'], ['Opinion and argument'], ['People in society']]","[['Buildings', 'Buildings'], ['Buildings', 'Buildings'], ['Houses and homes', 'Buildings', 'Film and theatre', 'Education', 'Family and relationships'], ['Buildings'], ['Buildings', 'Geography', 'Transport by water', 'Games and toys', 'Body'], ['Transport by car or lorry', 'Transport by car or lorry'], ['Transport by car or lorry', 'Transport by car or lorry', 'Opinion and argument'], ['Buildings', 'The environment', 'Geography'], ['Transport by bus and train', 'Transport by car or lorry'], ['Transport by bus and train', 'Transport by car or lorry'], 'Infrastructure', 'Facility', ['Houses and homes', 'Buildings', 'Family and relationships', 'Sports: ball and racket sports', 'Sports: ball and racket sports', 'Working life'], ['Buildings', 'Houses and homes', 'Social issues'], ['Buildings', 'Business'], ['History', 'Buildings'], ['History', 'Buildings', 'History', 'Buildings'], ['Sports: ball and racket sports'], ['Buildings', 'Sports: ball and racket sports'], ['Buildings', 'Education', 'Education', 'Education', 'Art', 'Fish and shellfish'], ['Buildings', 'Healthcare'], ['Transport by air']]"
106,trench,"[['Working life'], 'Excavator', ['Buildings', 'Buildings', 'Buildings'], ['Buildings'], ['War and conflict', 'Jobs'], ['Jobs', 'Farming'], ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], ['Games and toys', 'Sports: ball and racket sports', 'Farming'], 'Contractor', 'Expert', ['Jobs'], ['History', 'Jobs'], ['Scientific research'], 'Researcher']","[['Geography', 'Engineering', 'Opinion and argument', 'Difficulty and failure', 'Success', 'Success', 'Success', 'Opinion and argument', 'Opinion and argument', 'Opinion and argument'], ['Farming', 'Gardens'], ['Space', 'Farming', 'Engineering', 'Success', 'Success'], 'Land', ['Geography'], ['Geography', 'Art', 'Computers'], ['Buildings', 'Phones, email and the internet'], ['Geography', 'Maths and measurement', 'Sports: ball and racket sports'], ['War and conflict'], 'Excavation', ['Transport by car or lorry'], ['Holidays', 'Transport by water', 'Geography', 'Body'], 'Pipeline', ['Social issues', 'Buildings', 'Appearance'], ['Money', 'Computers'], 'Drainage', ['Buildings', 'Phones, email and the internet'], ['TV, radio and news', 'Film and theatre'], ['Education', 'Scientific research']]"
107,guard,"[['people'], 'Person', ['Law and justice', 'Transport by air', 'Feelings', 'Money'], ['War and conflict'], ['War and conflict', 'Jobs'], ['Law and justice'], ['War and conflict', 'Law and justice', 'Law and justice', 'Jobs'], ['Life stages'], 'Protecter', 'Watchman', 'Gatekeeper', 'Protector', ['Jobs', 'Education', 'Jobs'], ['Jobs', 'Business', 'Jobs']]","[['Buildings', 'Film and theatre', 'Computers'], ['Buildings', 'Phones, email and the internet'], ['Buildings', 'Buildings'], ['Buildings', 'Physics and chemistry'], ['Money'], ['Money'], ['Buildings', 'Crime and punishment'], ['History', 'Buildings'], ['History', 'Buildings', 'Houses and homes', 'Buildings'], ['History', 'Buildings', 'Games and toys'], ['Buildings'], ['Money', 'Geography', 'Transport by car or lorry', 'Weather', 'Money'], 'Artifact', ['Art', 'Education', 'Hobbies', 'Art', 'Education'], ['Buildings', 'Buildings'], 'Information', 'Secret', ['Law and justice', 'Computers'], 'Treasure', ['people'], ['people'], ['TV, radio and news'], 'Dignitary']"
108,uproot,"[['people'], 'Person', ['Jobs', 'Farming'], ['Working life'], ['Jobs', 'Gardens'], ['Farming'], ['Law and justice'], ['Games and toys', 'Sports: ball and racket sports', 'Farming'], ['People in society', 'People in society', 'People in society', 'People in society', 'Biology'], ['People in society'], ['Physics and chemistry', 'War and conflict', 'War and conflict', 'Law and justice', 'Weather', 'Permission and obligation'], ['Engineering']]","[['Plants and trees', 'Difficulty and failure'], ['Plants and trees', 'Business'], ['Plants and trees', 'Gardens'], ['Plants and trees'], ['Plants and trees'], ['Farming', 'Farming', 'Appearance', 'Birds'], ['Plants and trees', 'Gardens', 'Plants and trees', 'Social issues', 'Social issues'], ['Plants and trees', 'Food', 'Body', 'Change, cause and effect', 'Maths and measurement'], ['Plants and trees', 'Sports: ball and racket sports'], ['Plants and trees'], 'Land', ['Farming', 'Sports: ball and racket sports', 'Sports: ball and racket sports', 'Physics and chemistry', 'Success'], ['Gardens'], ['Geography', 'Art', 'Computers'], ['Geography'], ['Farming'], ['Farming']]"
109,pierce,"[['people'], 'Person', ['Art', 'Jobs', 'Music'], ['Jobs'], ['Jobs', 'Shopping'], 'Blacksmith', 'Piercer', ['Working life'], 'Crafter', ['Business'], ['Healthcare', 'Jobs'], ['Feelings'], 'Expert', ['Games and toys', 'Sports: ball and racket sports', 'Farming']]","[['Physics and chemistry', 'Clothes and Fashion'], ['Language'], ['Colours and Shapes', 'Transport by car or lorry'], ['Physics and chemistry', 'Clothes and Fashion', 'Shopping', 'Buildings'], ['Physics and chemistry'], ['Clothes and Fashion', 'Clothes and Fashion'], ['Body', 'Appearance', 'Food', 'Phones, email and the internet', 'Computers', 'Feelings'], ['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion'], ['Literature and writing'], ['Physics and chemistry', 'Geography', 'Sports: ball and racket sports'], ['Physics and chemistry', 'Clothes and Fashion', 'Shopping', 'Buildings'], 'Canva', ['Clothes and Fashion', 'Shopping'], ['History', 'War and conflict', 'Opinion and argument'], ['Shopping', 'Clothes and Fashion', 'Crime and punishment'], ['Clothes and Fashion', 'Shopping'], ['Healthcare', 'Plants and trees'], ['War and conflict', 'Crime and punishment'], 'Tool', ['Music', 'Scientific research', 'Engineering']]"
110,snort,"[['people'], 'Person', ['Animals'], ['Animals', 'Sports: other sports', 'Difficulty and failure'], 'Pig', 'Cattle', ['Farming'], ['Insects, worms, etc.', 'Animals'], ['Healthcare'], 'person']","[['The environment', 'Weather', 'Music', 'Health and Fitness', 'Doubt, guessing and certainty', 'Feelings', 'TV, radio and news'], ['Body', 'Body', 'Health and Fitness', 'Health problems', 'Feelings'], ['Body', 'Language'], ['Physics and chemistry'], ['Social issues', 'Healthcare'], ['Weather'], ['Physics and chemistry', 'Language'], 'Irritant', 'Allergen', 'Pollutant']"
111,palpitate,"[['people'], 'Person', ['Healthcare'], ['Body', 'Feelings', 'Games and toys', 'Feelings', 'Personal qualities', 'Success', 'Feelings', 'Feelings', 'Feelings', 'Feelings', 'Opinion and argument', 'Feelings', 'Feelings', 'Feelings'], 'Person', ['Animals'], 'Heart', ['Insects, worms, etc.', 'Animals'], ['Biology'], ['Body', 'Music', 'TV, radio and news'], 'Organism']","[['Body', 'Feelings', 'Games and toys', 'Feelings', 'Personal qualities', 'Success', 'Feelings', 'Feelings', 'Feelings', 'Feelings', 'Opinion and argument', 'Feelings', 'Feelings', 'Feelings'], ['Body', 'Houses and homes'], ['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion'], ['Body', 'Music', 'TV, radio and news'], ['Healthcare'], ['people'], ['people'], ['Animals'], ['Insects, worms, etc.', 'Animals'], ['Biology']]"
112,flare,"[['people'], 'Person', ['War and conflict', 'Opinion and argument', 'Family and relationships', 'Success', 'Danger', 'Success'], ['Phones, email and the internet'], ['Physics and chemistry', 'Houses and homes', 'Crime and punishment', 'Transport by car or lorry'], ['TV, radio and news', 'Geography'], ['Weather', 'The environment', 'Success'], ['Space', 'Colours and Shapes', 'Holidays', 'TV, radio and news', 'Film and theatre', 'Success'], ['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion'], ['Space'], ['Scientific research', 'Jobs'], 'Observer', ['Film and theatre', 'TV, radio and news', 'TV, radio and news'], ['Engineering'], 'Detector']","[['War and conflict', 'Opinion and argument', 'Family and relationships', 'Success', 'Danger', 'Success'], ['Phones, email and the internet'], ['Physics and chemistry', 'Houses and homes', 'Crime and punishment', 'Transport by car or lorry'], ['TV, radio and news', 'Geography'], ['Weather', 'The environment', 'Success'], ['Space', 'Colours and Shapes', 'Holidays', 'TV, radio and news', 'Film and theatre', 'Success'], ['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion'], ['Space', 'Weather', 'Physics and chemistry'], ['Houses and homes'], 'Lantern', ['Feelings'], ['Film and theatre'], ['Film and theatre', 'TV, radio and news', 'TV, radio and news'], ['Engineering'], 'Detector']"
113,capture,"[['people'], 'Person', ['Clothes and Fashion', 'TV, radio and news', 'Jobs'], ['War and conflict', 'Jobs'], ['Animals', 'Animals'], ['Film and theatre'], ['Law and justice'], ['Crime and punishment'], ['Games and toys', 'Sports: ball and racket sports', 'Farming'], ['Jobs'], ['Scientific research', 'Jobs'], ['Feelings'], ['History']]","[['Language', 'Education', 'Scientific research'], ['Animals'], ['Animals'], ['Birds', 'Animals'], ['Crime and punishment'], ['Crime and punishment'], ['Success', 'Working life', 'War and conflict'], ['Doubt, guessing and certainty', 'Crime and punishment'], ['Time', 'Opinion and argument', 'Time', 'Success'], ['Crime and punishment', 'Art', 'Film and theatre', 'Art', 'Opinion and argument', 'Feelings'], ['Literature and writing'], ['Computers', 'TV, radio and news'], ['Scientific research', 'Opinion and argument', 'Crime and punishment', 'Law and justice', 'Opinion and argument'], 'Datum', 'Information', ['Education'], ['History', 'History', 'Education', 'History', 'Phones, email and the internet', 'History', 'History']]"
114,commit,"[['people'], 'Person', ['Crime and punishment'], 'Criminal', 'Offender', ['Doubt, guessing and certainty', 'Crime and punishment'], 'Accused', ['Law and justice'], 'Culprit', ['Family and relationships', 'Politics', 'Discussion and agreement', 'Opinion and argument', 'Law and justice', 'Discussion and agreement'], ['People in society'], ['Opinion and argument'], ['Politics', 'Politics'], ['Education'], ['Games and toys', 'Sports: ball and racket sports', 'Farming'], ['Education', 'Education']]","[['Crime and punishment', 'Crime and punishment'], ['Sports: ball and racket sports'], ['Film and theatre'], 'Wrongdoing', ['Discussion and agreement'], 'Misdeed', ['Crime and punishment'], ['Crime and punishment'], ['Crime and punishment'], ['Crime and punishment'], ['Film and theatre'], ['Film and theatre'], ['Law and justice', 'History', 'War and conflict', 'Film and theatre', 'Engineering'], ['Opinion and argument', 'Difficulty and failure', 'Doubt, guessing and certainty'], 'Error', ['Discussion and agreement'], ['Discussion and agreement', 'Working life', 'Law and justice', 'Houses and homes', 'Business', 'Discussion and agreement'], ['Discussion and agreement'], ['Discussion and agreement'], ['Permission and obligation', 'Games and toys', 'Suggestions and advice', 'Politics', 'Permission and obligation', 'Permission and obligation'], ['Permission and obligation', 'Law and justice', 'Permission and obligation', 'Money', 'Law and justice'], ['Politics']]"
115,revive,"[['people'], 'Person', ['Jobs', 'Working life', 'Personal qualities'], ['Danger'], ['The environment'], ['Healthcare'], 'Emergency', ['Games and toys', 'Sports: ball and racket sports', 'Farming'], ['People in society'], ['People in society', 'People in society', 'People in society', 'People in society', 'Biology'], ['Art', 'Jobs', 'Music'], ['Film and theatre', 'Music'], ['Money', 'Politics', 'Money'], ['Working life', 'Business', 'Shopping', 'Business'], ['Business', 'Working life'], ['Social issues', 'Politics', 'Music']]","[['Healthcare'], ['Health problems', 'Crime and punishment', 'Social issues'], ['people'], ['people'], ['Art', 'Education', 'Hobbies', 'Art', 'Education'], ['Film and theatre', 'Music'], 'Culture', ['Religion and festivals'], ['Money', 'Politics', 'Money'], ['Working life', 'Business', 'Shopping', 'Business'], ['Business', 'Working life'], ['Social issues', 'Politics', 'Music'], ['People in society'], ['People in society', 'People in society', 'People in society', 'People in society', 'Biology'], ['Feelings', 'Success'], ['Computers'], ['Feelings', 'Hobbies', 'Money', 'Success', 'Crime and punishment'], ['Feelings'], ['Preferences and decisions', 'Family and relationships', 'Feelings', 'Feelings'], ['Personal qualities', 'Religion and festivals', 'Drinks'], ['Health and Fitness', 'The environment', 'Physics and chemistry'], ['Hobbies'], ['Change, cause and effect', 'Money']]"
116,glare,"[['people'], 'Person', ['Body', 'The environment', 'Opinion and argument'], ['Body', 'Doubt, guessing and certainty', 'Difficulty and failure', 'Appearance', 'Feelings', 'Difficulty and failure', 'Danger', 'Difficulty and failure', 'Opinion and argument', 'Appearance'], ['Animals'], 'Predator', ['Crime and punishment', 'Law and justice', 'Law and justice'], 'Observer', ['TV, radio and news', 'Geography'], ['Space', 'Weather', 'Physics and chemistry'], ['Houses and homes'], ['Physics and chemistry', 'Houses and homes', 'Crime and punishment', 'Transport by car or lorry'], ['Transport by car or lorry'], 'Flashlight', ['Plants and trees'], ['Film and theatre', 'TV, radio and news', 'TV, radio and news']]","[['Physics and chemistry', 'Houses and homes', 'Crime and punishment', 'Transport by car or lorry'], ['Weather'], ['Transport by car or lorry'], ['Physics and chemistry', 'Houses and homes', 'Crime and punishment', 'Transport by car or lorry'], ['Houses and homes'], 'Flashlight', ['Plants and trees'], 'Reflection', ['Body', 'The environment', 'Opinion and argument'], ['Body', 'Doubt, guessing and certainty', 'Difficulty and failure', 'Appearance', 'Feelings', 'Difficulty and failure', 'Danger', 'Difficulty and failure', 'Opinion and argument', 'Appearance'], ['Language', 'Opinion and argument', 'Appearance'], 'Glance', ['Doubt, guessing and certainty'], ['Feelings'], 'Observation', 'Gaze']"
117,seize,"[['people'], 'Person', ['Permission and obligation', 'Law and justice', 'Politics', 'Permission and obligation', 'Law and justice', 'Politics', 'Education', 'Law and justice', 'Scientific research', 'Permission and obligation', 'Opinion and argument', 'Law and justice', 'Success', 'Permission and obligation'], ['Law and justice'], 'Police', ['Jobs', 'Business', 'Film and theatre'], ['War and conflict', 'Law and justice', 'Law and justice', 'Jobs'], ['Politics', 'Politics'], ['Crime and punishment'], 'Thief', 'Robber', 'Perpetrator', 'Accuser', 'Claimant', 'Claimant', ['Shopping', 'Houses and homes', 'Jobs', 'Preferences and decisions'], ['Shopping'], ['Art', 'Hobbies']]","[['Language'], ['Money'], ['Buildings', 'Physics and chemistry'], ['Weather', 'Personal qualities', 'Personal qualities', 'Health and Fitness'], ['Crime and punishment'], ['Scientific research', 'Opinion and argument', 'Crime and punishment', 'Law and justice', 'Opinion and argument'], ['War and conflict', 'Crime and punishment'], ['Social issues', 'Healthcare'], ['Money', 'Opinion and argument', 'Sports: other sports', 'Doubt, guessing and certainty', 'Success'], ['Transport by car or lorry'], ['Money'], ['Art', 'Education', 'Hobbies', 'Art', 'Education'], 'Artifact', ['Law and justice', 'Computers'], ['Law and justice', 'Computers'], ['Success'], ['Time', 'Opinion and argument', 'Time', 'Success'], ['Scientific research', 'Computers'], ['Politics', 'The environment', 'Politics', 'Maths and measurement']]"
118,lay,"[['people'], 'Person', ['Working life'], ['Jobs'], 'Contractor', ['Jobs', 'Farming'], ['Jobs', 'Gardens'], 'Craftsman', ['Art', 'Jobs', 'Music'], ['Life stages', 'Family and relationships'], ['Education'], ['Games and toys', 'Sports: ball and racket sports', 'Farming'], ['Buildings', 'Buildings', 'Buildings'], ['Birds', 'Birds'], ['Jobs', 'Jobs']]","[['Language'], ['Shopping', 'TV, radio and news'], ['Physics and chemistry', 'Clothes and Fashion'], ['Social issues', 'Buildings', 'Appearance'], ['Buildings', 'Physics and chemistry', 'Difficulty and failure', 'Difficulty and failure'], ['Physics and chemistry', 'Buildings', 'Clothes and Fashion', 'Maths and measurement', 'Success'], ['Houses and homes', 'Buildings', 'Buildings'], ['Buildings'], ['Buildings', 'Buildings'], ['Insects, worms, etc.', 'Fish and shellfish', 'Birds', 'Food', 'Biology', 'Difficulty and failure', 'Success', 'Success'], ['Birds', 'Insects, worms, etc.'], ['Houses and homes', 'Business', 'Cooking and eating', 'Cooking and eating'], ['Business', 'Buildings', 'Opinion and argument'], ['404'], ['Music'], ['Music'], ['Engineering', 'Personal qualities'], ['The environment', 'Engineering', 'Transport by water'], ['Transport by bus and train', 'Sports: other sports', 'Transport by car or lorry', 'Hobbies', 'Music', 'Success', 'Success', 'Feelings'], ['Transport by bus and train', 'Sports: other sports', 'Transport by car or lorry', 'Hobbies', 'Music', 'Success', 'Success', 'Feelings'], ['Transport by bus and train', 'Sports: other sports', 'Transport by car or lorry', 'Hobbies', 'Music', 'Success', 'Success', 'Feelings'], ['Houses and homes', 'Shopping'], ['Houses and homes', 'Shopping'], ['404'], ['Houses and homes', 'Shopping'], ['Houses and homes', 'Shopping'], ['Houses and homes', 'Shopping']]"
119,acknowledge,"[['people'], 'Person', ['TV, radio and news', 'Music', 'Politics'], ['Literature and writing', 'Jobs'], 'Respondent', ['Crime and punishment', 'Law and justice', 'Law and justice'], ['Education', 'Education'], ['Law and justice'], ['People in society', 'Politics', 'Business', 'Sports: other sports'], 'Expert', ['Maths and measurement', 'Maths and measurement', 'Maths and measurement', 'Appearance', 'Art'], 'Acknowledger', 'Official', ['People in society']]","['Information', ['Scientific research', 'Opinion and argument'], ['Opinion and argument', 'Opinion and argument', 'Law and justice', 'Money', 'Opinion and argument'], ['Opinion and argument', 'Law and justice', 'Success'], ['Literature and writing', 'TV, radio and news', 'Education'], ['Scientific research', 'Opinion and argument', 'Crime and punishment', 'Law and justice', 'Opinion and argument'], ['Success', 'Success', 'Games and toys'], ['Success', 'Success', 'Games and toys'], ['Change, cause and effect'], ['Change, cause and effect'], 'Existence', 'Existence', 'Existence', 'Existence', 'Existence', 'Existence', 'Existence', 'Existence', 'Presence', 'Presence', 'Presence', 'Presence', 'Presence', 'Presence', 'Presence', 'Presence', ['Success', 'Success', 'Physics and chemistry'], ['Success', 'Success', 'Physics and chemistry'], ['Success', 'Success', 'Physics and chemistry'], ['Success', 'Success', 'Physics and chemistry']]"
120,visit,"[['people'], 'Person', ['Holidays'], 'Traveler', ['Holidays', 'TV, radio and news'], ['Language'], ['Family and relationships', 'Phones, email and the internet', 'Social issues'], 'Member', ['History'], ['Education', 'Education'], ['Crime and punishment'], ['Jobs'], ['Healthcare', 'Jobs', 'Education'], ['Healthcare'], 'Official', ['Preferences and decisions'], ['People in society', 'Politics', 'Business', 'Jobs', 'Business']]","[['Education', 'Maths and measurement', 'Success', 'Suggestions and advice', 'Opinion and argument', 'Healthcare', 'The environment'], ['Buildings', 'Film and theatre', 'Computers'], ['Holidays'], ['Geography', 'Music'], ['Money'], ['Geography'], ['Geography'], ['Houses and homes', 'Buildings', 'Family and relationships', 'Sports: ball and racket sports', 'Sports: ball and racket sports', 'Working life'], ['Houses and homes', 'Buildings', 'Film and theatre', 'Education', 'Family and relationships'], ['Buildings', 'Buildings'], ['Buildings'], ['Buildings', 'Phones, email and the internet'], ['Feelings'], ['Buildings'], ['Buildings', 'Healthcare'], ['Buildings', 'Education', 'Education', 'Education', 'Art', 'Fish and shellfish'], ['Working life', 'Business', 'Shopping', 'Business'], ['Working life', 'Houses and homes', 'Transport by bus and train', 'Politics', 'Politics'], ['Family and relationships', 'Phones, email and the internet', 'Social issues'], ['Language'], ['Healthcare'], ['Business', 'Computers'], 'Contact', 'Expert']"
121,steam,"[['people'], 'Person', ['Cooking and eating', 'Success', 'Difficulty and failure'], ['Cooking and eating', 'Jobs'], ['Houses and homes', 'Cooking and eating'], ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], ['Jobs', 'Business', 'Holidays', 'Phones, email and the internet', 'Maths and measurement'], ['Working life'], ['Business'], ['Transport by water'], ['Transport by bus and train'], 'Steam', 'Steam']","[['Cooking and eating'], ['Cooking and eating'], ['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages'], 'Steam', 'Steam', 'Steam', 'Steam', 'Steam', 'Steam', 'Steam', ['Transport by water', 'Cooking and eating'], 'Steam', 'Steam', 'Steam', ['Transport by water'], 'Steam', 'Steam', 'Steam', 'Steam']"
122,repair,"[['people'], 'Person', ['Transport by car or lorry', 'Jobs', 'Physics and chemistry'], ['Jobs', 'Engineering'], 'Repairman', 'Repairwoman', ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], 'Contractor', ['Money', 'Money'], ['Working life'], ['Houses and homes'], ['Transport by car or lorry', 'Transport by bus and train'], ['Engineering', 'Shopping'], ['Scientific research', 'Houses and homes'], ['Law and justice'], 'Official']","[['Shopping', 'TV, radio and news'], ['Language'], ['Engineering'], ['Transport by car or lorry'], ['Transport by car or lorry', 'Transport by bus and train'], ['Engineering', 'Shopping'], ['Engineering', 'Engineering'], ['Engineering'], ['Scientific research', 'Houses and homes'], ['Houses and homes', 'Buildings', 'Family and relationships', 'Sports: ball and racket sports', 'Sports: ball and racket sports', 'Working life'], ['Buildings', 'Buildings'], 'Infrastructure', ['Transport by car or lorry', 'Transport by car or lorry'], ['Buildings', 'Geography', 'Transport by water', 'Games and toys', 'Body'], ['Engineering', 'Houses and homes', 'Shopping'], ['Computers'], ['Computers'], ['Houses and homes', 'Shopping'], ['Buildings'], 'Wiring', ['Houses and homes'], 'Tool']"
123,tie,"[['people'], 'Person', ['Working life'], ['Jobs'], 'Knot-tyer', ['War and conflict', 'Transport by water', 'Jobs', 'Transport by water', 'Sports: water sports'], 'Shoemaker', ['Clothes and Fashion', 'Jobs'], ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], ['Education', 'Education'], ['Life stages', 'Family and relationships'], ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], 'Designer', ['Jobs', 'Jobs']]","[['Language'], ['Shopping', 'TV, radio and news'], ['Clothes and Fashion'], ['Clothes and Fashion'], 'Bowty', ['Sports: other sports'], ['Music', 'Sports: ball and racket sports'], ['Clothes and Fashion'], ['Clothes and Fashion'], ['Appearance', 'Maths and measurement'], ['Clothes and Fashion', 'Engineering', 'Geography', 'Success', 'Success'], ['Clothes and Fashion'], ['Music', 'Family and relationships', 'TV, radio and news'], ['Computers', 'Feelings'], 'Package', ['Shopping', 'Discussion and agreement'], 'Package', 'Package', 'Package', ['Religion and festivals', 'Houses and homes', 'Houses and homes'], ['Religion and festivals', 'Houses and homes', 'Houses and homes'], ['Religion and festivals', 'Houses and homes', 'Houses and homes']]"
124,bow,"[['people'], 'Person', ['Film and theatre', 'Music'], ['Music', 'Jobs'], ['Film and theatre', 'Jobs'], ['Hobbies', 'Jobs'], 'Singer', ['Art', 'Jobs', 'Music'], ['History', 'Sports: other sports'], ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], ['Education', 'Education'], 'Member', ['Cooking and eating', 'TV, radio and news', 'Religion and festivals'], ['Holidays', 'TV, radio and news'], ['People in society', 'Politics', 'Business', 'Sports: other sports'], ['Politics', 'Jobs']]","[['Music', 'Scientific research', 'Engineering'], ['Music', 'Scientific research', 'Engineering'], ['Music'], ['Music'], ['Music'], 'Bow', ['Clothes and Fashion'], ['Religion and festivals', 'Houses and homes', 'Houses and homes'], ['War and conflict', 'Crime and punishment'], ['History', 'Sports: other sports', 'War and conflict'], ['Language'], ['Success', 'Working life', 'War and conflict'], ['Music', 'Film and theatre'], ['Music', 'Film and theatre'], ['Music', 'Film and theatre'], ['Music', 'Film and theatre'], ['Music', 'Film and theatre'], ['Music', 'Film and theatre']]"
125,poison,"[['people'], 'Person', ['Crime and punishment'], 'Murderer', 'Poisoner', ['War and conflict', 'Crime and punishment'], 'Culprit', 'person', ['Cooking and eating'], ['Jobs']]","[['Physics and chemistry'], ['Physics and chemistry'], 'Toxin', 'Poison', ['Cooking and eating'], ['Drinks', 'Social issues', 'Drinks'], ['Drinks'], ['Plants and trees', 'Business'], ['Healthcare'], ['Physics and chemistry'], ['Shopping', 'TV, radio and news'], ['Cooking and eating'], ['War and conflict', 'Crime and punishment'], ['History', 'Sports: other sports', 'War and conflict']]"
126,lie,"[['people'], 'Person', 'Person', ['Crime and punishment', 'Law and justice', 'Law and justice'], 'Accuser', ['Literature and writing'], ['Literature and writing', 'TV, radio and news'], ['Law and justice'], ['Doubt, guessing and certainty', 'Crime and punishment'], 'Authority', ['Politics'], ['Literature and writing', 'TV, radio and news', 'Jobs'], ['TV, radio and news', 'Literature and writing']]","[['Opinion and argument', 'Opinion and argument', 'Law and justice', 'Money', 'Opinion and argument'], ['Opinion and argument', 'Law and justice', 'Success'], ['Law and justice'], ['Literature and writing', 'TV, radio and news', 'Education'], ['Literature and writing', 'TV, radio and news'], 'Allegation', 'Accusation', 'Information', ['Scientific research', 'Opinion and argument'], ['Literature and writing'], ['Literature and writing', 'Danger'], ['Literature and writing'], ['Money', 'Phones, email and the internet', 'Money', 'Shopping', 'Change, cause and effect', 'Preferences and decisions'], ['Literature and writing', 'TV, radio and news'], ['Change, cause and effect'], ['Doubt, guessing and certainty'], 'Misrepresentation', ['Personal qualities', 'Crime and punishment'], 'Falsehood']"
127,suck,"[['Life stages'], 'Baby', 'Toddler', ['Life stages', 'Life stages'], ['Animals'], ['Healthcare'], ['people'], ['Physics and chemistry']]","[['Language'], ['Shopping', 'TV, radio and news'], ['Body'], ['Cooking and eating', 'Cooking and eating', 'Life stages', 'Personal qualities'], 'Pacifier', ['Body', 'Birds', 'Food'], ['Farming'], 'Suction', ['Physics and chemistry'], ['Engineering', 'Health and Fitness'], ['Cooking and eating', 'Physics and chemistry'], 'Fluid', ['The environment', 'Weather', 'Music', 'Health and Fitness', 'Doubt, guessing and certainty', 'Feelings', 'TV, radio and news'], ['The environment', 'Social issues', 'Difficulty and failure'], 'Suction']"
